kddept;nmdept;kdunit;nmunit;kddekon;nmdekon;kdsatker;nmsatker;kdfungsi;nmfungsi;kdsfung;nmsfung;kdprogram;nmprogram;kdgiat;nmgiat;kdoutput;nmoutput;kdsoutput;nmsoutput;kdkmpnen;nmkmpnen;kdskmpnen;nmskmpnen;kdakun;nmakun;bkpk;kdsdana;nmsdana;kdbeban;register;noitem;nmitem;volkeg;satkeg;hargasat;komponen_pendukung;pagu; hasil_reviu_konsolidasi_baru ;Netto;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Akomodasi;6;OH;800000;Utama; 4.800.000 ; 2.400.000 ; 2.400.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Uang Harian;9;OH;320000;Utama; 2.880.000 ; 1.440.000 ; 1.440.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Transpor;3;OK;2640000;Utama; 7.920.000 ; 3.960.000 ; 3.960.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;6;Akomodasi;6;OH;800000;Utama; 4.800.000 ; 2.400.000 ; 2.400.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;7;Uang Harian;9;OH;320000;Utama; 2.880.000 ; 1.440.000 ; 1.440.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;8;Uang Transpor;3;OK;2640000;Utama; 7.920.000 ; 3.960.000 ; 3.960.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;936;Pendalaman pasar SBSN dan Peningkatan Basis Investor;100;Tanpa Komponen;A;Penyusunan Harga Acuan, Kajian, dan Strategi Peningkatan Likuiditas Pasar;524113;Belanja Perjalanan Dinas Dalam Kota;5241;01;RM;A;;1;Uang Transpor;20;OK;150000;Utama; 3.000.000 ; 1.500.000 ; 1.500.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;522191;Belanja Jasa Lainnya;5221;01;RM;A;;1;Publikasi dan Edukasi sosial terkait SBSN;4;KEG;42033000;Utama; 168.132.000 ; 50.440.000 ; 117.692.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;522191;Belanja Jasa Lainnya;5221;01;RM;A;;2;Launching Sukuk Ritel (SR, ST, SWR);4;KEG;37971500;Utama; 151.886.000 ; 30.377.000 ; 121.509.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;522191;Belanja Jasa Lainnya;5221;01;RM;A;;3;Penyelenggaraan Event Marketing SBSN;4;KEG;42172000;Utama; 168.688.000 ; 33.738.000 ; 134.950.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;2;Akomodasi;32;OH;600000;Utama; 19.200.000 ; -   ; 19.200.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;3;Uang Harian;48;OH;360000;Utama; 17.280.000 ; -   ; 17.280.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;524111;Belanja Perjalanan Dinas Biasa;5241;01;RM;A;;4;Uang Transpor;16;OK;750000;Utama; 12.000.000 ; -   ; 12.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;524211;Belanja Perjalanan Dinas Biasa - Luar Negeri;5242;01;RM;A;;1;Uang Harian Eselon II;5;OH;5221800;Utama; 26.109.000 ; -   ; 26.109.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;938;Pemasaran kepada Publik dan Pelaku Pasar SBSN;100;Tanpa Komponen;A;Kegiatan Publikasi SBSN;524211;Belanja Perjalanan Dinas Biasa - Luar Negeri;5242;01;RM;A;;2;Uang Harian Eselon III;5;OH;2000000;Utama; 10.000.000 ; -   ; 10.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521211;Belanja Bahan;5212;01;RM;A;;1;KDM - Makan Rapat Biasa;150;OK;50000;Utama; 7.500.000 ; 2.175.000 ; 5.325.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521211;Belanja Bahan;5212;01;RM;A;;2;KDM - Kudapan Rapat Biasa;150;OK;23000;Utama; 3.450.000 ; 1.001.000 ; 2.449.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;2;Pengarah;12;OB;750000;Utama; 9.000.000 ; -   ; 9.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;3;Penanggung Jawab;24;OB;700000;Utama; 16.800.000 ; -   ; 16.800.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;4;Ketua;12;OB;650000;Utama; 7.800.000 ; -   ; 7.800.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;5;Wakil Ketua;12;OB;600000;Utama; 7.200.000 ; -   ; 7.200.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;6;Anggota;240;OB;500000;Utama; 120.000.000 ; -   ; 120.000.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;524114;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;5241;01;RM;A;;2;Paket Meeting Fullday;30;OK;667000;Utama; 20.010.000 ; 10.005.000 ; 10.005.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;A;Pelaksanaan Seleksi Kreditor Swasta Asing untuk Kegiatan Pengadaan Alutsista Kemhan dan Almatsus Polri Sesuai Dokumen PSP;524114;Belanja Perjalanan Dinas Paket Meeting Dalam Kota;5241;01;RM;A;;3;Uang Transpor;30;OK;170000;Utama; 5.100.000 ; 2.550.000 ; 2.550.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;B;Pelaksanaan Proses Seleksi Calon Pemberi Pinjaman Dalam Negeri Sesuai Dokumen DKPPDN;521211;Belanja Bahan;5212;01;RM;A;;2;KDM - Makan Rapat Biasa;150;OK;50000;Utama; 7.500.000 ; 2.175.000 ; 5.325.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;B;Pelaksanaan Proses Seleksi Calon Pemberi Pinjaman Dalam Negeri Sesuai Dokumen DKPPDN;521211;Belanja Bahan;5212;01;RM;A;;3;KDM - Kudapan Rapat Biasa;150;OK;23000;Utama; 3.450.000 ; 1.001.000 ; 2.449.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;B;Pelaksanaan Proses Seleksi Calon Pemberi Pinjaman Dalam Negeri Sesuai Dokumen DKPPDN;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;2;Pengarah;12;OB;750000;; 9.000.000 ; 2.127.000 ; 6.873.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;B;Pelaksanaan Proses Seleksi Calon Pemberi Pinjaman Dalam Negeri Sesuai Dokumen DKPPDN;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;3;Penanggung Jawab;24;OB;700000;; 16.800.000 ; 3.970.000 ; 12.830.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;B;Pelaksanaan Proses Seleksi Calon Pemberi Pinjaman Dalam Negeri Sesuai Dokumen DKPPDN;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;4;Ketua;12;OB;650000;; 7.800.000 ; 1.843.000 ; 5.957.000 ;
015;KEMENTERIAN KEUANGAN;07;Ditjen Pengelolaan Pembiayaan dan Risiko;1;Kantor Pusat;455422;DIREKTORAT JENDERAL PENGELOLAAN PEMBIAYAAN DAN RISIKO;1;PELAYANAN UMUM;1;LEMBAGA EKSEKUTIF DAN LEGISLATIF, MASALAH KEUANGAN DAN FISKAL, SERTA URUSAN LUAR NEGERI;CD;Program Pengelolaan Perbendaharaan, Kekayaan Negara dan Risiko;4808;Pengelolaan kas dan Pembiayaan Negara;FAL;Pengelolaan Pelaksanaan Anggaran dan Pembiayaan;941;Perjanjian Pinjaman dan Hibah;100;Tanpa Komponen;B;Pelaksanaan Proses Seleksi Calon Pemberi Pinjaman Dalam Negeri Sesuai Dokumen DKPPDN;521213;Belanja Honor Output Kegiatan;5212;01;RM;A;;5;Wakil Ketua;12;OB;600000;; 7.200.000 ; 1.702.000 ; 5.498.000 ;
